"taxon" "structural_zero (Soil.origin = Soil A)" "structural_zero (Soil.origin = Soil B)" "lfc_(Intercept)" "lfc_Soil.originSoil B" "lfc_Plant.conditionHealthy" "se_(Intercept)" "se_Soil.originSoil B" "se_Plant.conditionHealthy" "W_(Intercept)" "W_Soil.originSoil B" "W_Plant.conditionHealthy" "p_(Intercept)" "p_Soil.originSoil B" "p_Plant.conditionHealthy" "q_(Intercept)" "q_Soil.originSoil B" "q_Plant.conditionHealthy" "diff_(Intercept)" "diff_Soil.originSoil B" "diff_Plant.conditionHealthy" "passed_ss_(Intercept)" "passed_ss_Soil.originSoil B" "passed_ss_Plant.conditionHealthy"
"1" "ASV1" FALSE FALSE 1.56489488236994 -1.170172087214 -1.67558578269764 0.291448418052962 0.443453247307257 0.443243253077679 5.36937168101411 -2.63877216892544 -3.78028491367468 0.000127673262100333 0.0204436616800656 0.0022915977371149 0.0139163855689363 1 0.265825337505328 TRUE FALSE FALSE TRUE FALSE FALSE
"2" "ASV2" FALSE FALSE 0.987443191654402 -1.34451849957026 -0.46450626991555 0.978645190110975 0.724446834844486 0.724252219882787 1.00898998087594 -1.85592432032487 -0.641359815218413 0.334659221105548 0.0904322823481881 0.53442409932318 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"3" "ASV3" FALSE FALSE -0.405606006115778 0.553866412371238 -0.216812729921494 0.177862650022081 0.354103987284568 0.353885760406273 -2.28044508538146 1.56413492154816 -0.612663051693818 0.0714982725563657 0.178554261097845 0.566889569486561 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"4" "ASV4" FALSE FALSE 1.27609780079383 -0.326868309193425 -1.941295397566 0.489599283524332 0.642866998974692 0.642669055961034 2.60641272104805 -0.508454018816874 -3.02067662906692 0.0217398081424456 0.619653345272144 0.00983971293532873 1 1 1 FALSE FALSE FALSE TRUE TRUE FALSE
"5" "ASV5" FALSE FALSE 0.619828019665264 -1.93404494480109 1.0312686965825 0.225927999711461 0.408479857689967 0.408266903863764 2.74347588814518 -4.73473760918956 2.52596692708313 0.0253128620514379 0.0014739058883555 0.0354775514231483 1 0.154760118277327 1 FALSE FALSE FALSE TRUE TRUE TRUE
"6" "ASV6" FALSE FALSE 1.0352370850708 -3.8023407409652 -0.272114699391825 0.22285433452355 0.375521956921245 0.375305907951023 4.64535315090048 -10.1254818017542 -0.725047737397556 0.00235471245501125 1.97046267713793e-05 0.491942422184664 0.230761820591103 0.00236455521256551 1 FALSE TRUE FALSE FALSE TRUE TRUE
"7" "ASV7" FALSE FALSE -1.89007405953757 3.74880313074806 -1.10245003857995 0.422532761545184 0.605224640735723 0.605024911548 -4.47320120841199 6.19406891000166 -1.82215643940884 0.00154750786911668 0.000160001390132897 0.101754564503529 0.157845802649901 0.018560161255416 1 FALSE TRUE FALSE TRUE TRUE FALSE
"8" "ASV8" FALSE FALSE 0.718361250262477 -0.72917733760459 -0.60403475069823 0.404973591649314 0.52727596697421 0.527071895958389 1.77384714725927 -1.38291403985089 -1.14601965183497 0.109837846550065 0.200033964725378 0.281343433692627 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"9" "ASV9" FALSE FALSE -0.319703808842487 0.270060708092559 0.653378804420649 0.458717818542521 0.725228194673054 0.725033608480792 -0.696950926951733 0.372380321223318 0.901170368901538 0.498107889270148 0.715609849631681 0.383889472894725 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"10" "ASV10" FALSE TRUE NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"11" "ASV11" FALSE FALSE -0.593012173686736 0.21737010206822 1.24322600061981 0.222834396250542 0.368538343930209 0.368321599268025 -2.66122368747771 0.589816787447722 3.37538174000794 0.0287508619889563 0.571591718253307 0.0097078439140219 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"12" "ASV12" FALSE FALSE -0.546503625210037 0.369494944170311 0.88075644020624 0.336618796024864 0.672229265952652 0.672032599518353 -1.6235089414605 0.549656140969525 1.31058588651425 0.155606796352616 0.60239804560749 0.237926715857907 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"13" "ASV13" FALSE FALSE -0.672708605549363 -0.253574557101473 1.1406407896631 0.649701394368698 0.707749118527197 0.70755387573545 -1.03541197753319 -0.358283112565585 1.61209037047178 0.330758055263849 0.729401599118604 0.145607337550449 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"14" "ASV14" FALSE FALSE 0.476430216104307 0.561437844351363 -1.23521126533307 0.583152303815994 0.703549724807488 0.70335432010363 0.816991055315523 0.798007339857875 -1.75617214542888 0.429855475245116 0.440372998675892 0.104523914138865 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"15" "ASV15" FALSE FALSE 0.0449463389804355 -0.306911718730645 0.403795230752287 0.72405851595704 0.567962568439095 0.567760882480392 0.0620755615601409 -0.540373143910022 0.711206501209129 0.952518868339074 0.608398227618991 0.50365368499993 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"16" "ASV16" FALSE FALSE 2.0711733832935 -4.26673586725785 0.408420995499083 0.314042705211497 0.478966628908239 0.478759329418894 6.59519660518349 -8.90821115655487 0.853082061074014 1.72816626936229e-05 6.7613402808943e-07 0.409057009480603 0.00195282788437939 8.31644854549999e-05 1 TRUE TRUE FALSE TRUE TRUE TRUE
